YEAR,MONTH,DAY,PERIOD,Name,1,2,3,4,5,6,7,8,9,10
2018,7,1,1,WOOLNTH1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,BERYLSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,BROKENH1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,COLEASF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,GRIFSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,MANSLR1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,MOREESF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,NYNGAN1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,PARSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CHILDSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CLARESF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CSPVPS1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,DAYDSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,DDSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,EMERASF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,HAMISF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,HAYMSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Kennedy Energy Park Solar,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,KSP1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,LILYSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,OAKEY1SF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,RRSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Rugby Run Solar Farm,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,SMCSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,SRSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Teebar Solar,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,WHITSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,BANN1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,GANNSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,KARSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,NUMURSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,WEMENSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Yatpool Solar,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,BNGSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,TBSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTQ_Barcaldine,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTQ_Darling Downs,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTQ_Fitzroy,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTQ_Isaac,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTQ_North QLD Clean Energy Hub,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTQ_Northern QLD,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSSATQ_Barcaldine,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATQ_Darling Downs,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATQ_Fitzroy,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATQ_Isaac,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATQ_North QLD Clean Energy Hub,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATQ_Northern QLD,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTN_Broken Hill,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTN_Central NSW Tablelands,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTN_Central West NSW,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTN_Murray River,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTN_North West New South Wales,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTN_Northern NSW Tablelands,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTN_Riverland,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTN_Southern NSW Tablelands,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSSATN_Broken Hill,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATN_Central NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATN_Central West NSW,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATN_Murray River,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATN_North West New South Wales,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATN_Northern NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATN_Riverland,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATN_Southern NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTV_Murray River,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSSATV_Murray River,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTS_Eastern Eyre Peninsula,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTS_Leigh Creek,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTS_Northern SA,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTS_Riverland,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTS_Roxby Downs,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSCSTS_Western Eyre Peninsula,-50.99,-5.99,-2.99,4.01,39.01,54.01,294.01,4994.01,11994.01,14494.01
2018,7,1,1,REZSSATS_Eastern Eyre Peninsula,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATS_Leigh Creek,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATS_Northern SA,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATS_Riverland,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATS_Roxby Downs,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATS_Western Eyre Peninsula,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZWHQ_Barcaldine,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHQ_Darling Downs,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHQ_Fitzroy,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHQ_Isaac,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHQ_North QLD Clean Energy Hub,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLQ_Barcaldine,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLQ_Darling Downs,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLQ_Fitzroy,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLQ_Isaac,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLQ_North QLD Clean Energy Hub,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHN_Broken Hill,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHN_Central NSW Tablelands,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHN_Central West NSW,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHN_Murray River,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHN_North West New South Wales,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHN_Northern NSW Tablelands,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHN_Riverland,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHN_Southern NSW Tablelands,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLN_Broken Hill,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLN_Central NSW Tablelands,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLN_Central West NSW,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLN_Murray River,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLN_North West New South Wales,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLN_Northern NSW Tablelands,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLN_Riverland,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLN_Southern NSW Tablelands,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHV_Gippsland,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHV_Moyne,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHV_Murray River,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHV_Western Victoria,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLV_Gippsland,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLV_Moyne,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLV_Murray River,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLV_Western Victoria,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHS_Eastern Eyre Peninsula,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHS_Leigh Creek,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHS_Mid-North SA,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHS_Northern SA,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHS_Riverland,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHS_South East SA,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHS_Western Eyre Peninsula,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHS_Yorke Peninsula,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLS_Eastern Eyre Peninsula,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLS_Leigh Creek,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLS_Mid-North SA,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLS_Northern SA,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLS_Riverland,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLS_South East SA,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLS_Western Eyre Peninsula,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLS_Yorke Peninsula,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHT_King Island,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHT_North East Tasmania,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHT_North West Tasmania,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWHT_Tasmania Midlands,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLT_King Island,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLT_North East Tasmania,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLT_North West Tasmania,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
2018,7,1,1,REZWLT_Tasmania Midlands,-47.7,-2.7,0.3,7.3,42.3,57.3,297.3,4997.3,11997.3,14497.3
