YEAR,MONTH,DAY,PERIOD,Name,1,2,3,4,5,6,7,8,9,10
2018,7,1,1,YWPS3,228,19,19,19,19,19,19,19,19,0
2018,7,1,1,YWPS4,228,19,19,19,19,19,19,19,19,0
2018,7,1,1,BLOWERNG,0,10,10,10,10,10,10,10,10,0
2018,7,1,1,GUTHEGA1,0,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,0
2018,7,1,1,GUTHEGA2,0,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,0
2018,7,1,1,HUMENSW,,,,,,,,,,
2018,7,1,1,Lower Tumut,,,,,,,,,,
2018,7,1,1,SHGEN01,,,,,,,,,,
2018,7,1,1,SHGEN02,,,,,,,,,,
2018,7,1,1,SHGEN03,,,,,,,,,,
2018,7,1,1,SHGEN04,,,,,,,,,,
2018,7,1,1,UPPTUMUT,0,77,77,77,77,77,77,77,77,0
2018,7,1,1,Barron Gorge,0,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,0
2018,7,1,1,BARRON-1,0,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,0
2018,7,1,1,BARRON-2,0,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,0
2018,7,1,1,Kareeya,0,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,0
2018,7,1,1,KAREEYA1,0,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,0
2018,7,1,1,KAREEYA2,0,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,0
2018,7,1,1,KAREEYA3,0,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,0
2018,7,1,1,KAREEYA4,0,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,0
2018,7,1,1,W/HOE#1,0,31.25,31.25,31.25,31.25,31.25,31.25,31.25,31.25,0
2018,7,1,1,W/HOE#2,0,31.25,31.25,31.25,31.25,31.25,31.25,31.25,31.25,0
2018,7,1,1,BOGONG1,,,,,,,,,,
2018,7,1,1,BOGONG2,,,,,,,,,,
2018,7,1,1,DARTM1,0,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,0
2018,7,1,1,EILDON1,0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,0
2018,7,1,1,EILDON2,0,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,0
2018,7,1,1,HUMEV,0,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,0
2018,7,1,1,MCKAY1,0,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0
2018,7,1,1,MURRAY,0,188.75,188.75,188.75,188.75,188.75,188.75,188.75,188.75,0
2018,7,1,1,WKIEWA1,0,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,0
2018,7,1,1,WKIEWA2,0,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,0
2018,7,1,1,CG1,0,0,15.51428572,15.51428572,15.51428572,15.51428572,15.51428572,15.51428572,15.51428572,27.15
2018,7,1,1,CG2,0,0,15.51428572,15.51428572,15.51428572,15.51428572,15.51428572,15.51428572,15.51428572,27.15
2018,7,1,1,CG3,0,0,15.51428572,15.51428572,15.51428572,15.51428572,15.51428572,15.51428572,15.51428572,27.15
2018,7,1,1,CG4,0,0,15.51428572,15.51428572,15.51428572,15.51428572,15.51428572,15.51428572,15.51428572,27.15
2018,7,1,1,SITHE01,,,,,,,,,,
2018,7,1,1,SITHE02,,,,,,,,,,
2018,7,1,1,SITHE03,,,,,,,,,,
2018,7,1,1,SITHE04,,,,,,,,,,
2018,7,1,1,TALWA1,0,0,37.71428572,37.71428572,37.71428572,37.71428572,37.71428572,37.71428572,37.71428572,66
2018,7,1,1,URANQ11,0,0,14.74285714,14.74285714,14.74285714,14.74285714,14.74285714,14.74285714,14.74285714,25.8
2018,7,1,1,URANQ12,0,0,14.74285714,14.74285714,14.74285714,14.74285714,14.74285714,14.74285714,14.74285714,25.8
2018,7,1,1,URANQ13,0,0,14.74285714,14.74285714,14.74285714,14.74285714,14.74285714,14.74285714,14.74285714,25.8
2018,7,1,1,URANQ14,0,0,14.74285714,14.74285714,14.74285714,14.74285714,14.74285714,14.74285714,14.74285714,25.8
2018,7,1,1,BARCALDN,0,0,4.757142857,4.757142857,4.757142857,4.757142857,4.757142857,4.757142857,4.757142857,3.7
2018,7,1,1,BRAEMAR1,0,10,21.6,21.6,21.6,21.6,21.6,21.6,21.6,6.8
2018,7,1,1,BRAEMAR2,0,10,21.6,21.6,21.6,21.6,21.6,21.6,21.6,6.8
2018,7,1,1,BRAEMAR3,0,10,21.6,21.6,21.6,21.6,21.6,21.6,21.6,6.8
2018,7,1,1,BRAEMAR5,0,10,22.24285714,22.24285714,22.24285714,22.24285714,22.24285714,22.24285714,22.24285714,7.3
2018,7,1,1,BRAEMAR6,0,10,22.24285714,22.24285714,22.24285714,22.24285714,22.24285714,22.24285714,22.24285714,7.3
2018,7,1,1,BRAEMAR7,0,10,22.24285714,22.24285714,22.24285714,22.24285714,22.24285714,22.24285714,22.24285714,7.3
2018,7,1,1,CPSA,41,50,7.142857143,7.142857143,7.142857143,7.142857143,7.142857143,7.142857143,7.142857143,0
2018,7,1,1,DDPS1,0,0,81.38571428,81.38571428,81.38571428,81.38571428,81.38571428,81.38571428,81.38571428,63.3
